Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,Q2 2023,Q3 2023,Q3 2023 chg,Q4 2023,Q4 2023 chg,Q1 2024,Q1 2024 chg,Q2 2024,Q2 2024 chg,Q3 2024,Q3 2024 chg,Q4 2024,Q4 2024 chg,Q1 2025,Q1 2025 chg,Q2 2025,Q2 2025 chg,Q3 2025,Q3 2025 chg,Q4 2025,Q4 2025 chg,Q1 2026,Q1 2026 chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
BCE,Extended,Media content,Communication Services,Telecommunication Services,Adj,Dec,EPS,CY2028,,,,,,,,3.66,,3.61,-1.4%,3.885,+7.6%,3.285,-15.4%,3.24,-1.4%,2.818,-13.0%,2.87,+1.8%,2.89,+0.7%,33.77,11.7,-12.0%,+3.1%,+4.7%,+4.3%
OMC,Extended,Media content,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2025,,,,,,,,8.518,,8.587,+0.8%,8.644,+0.7%,8.393,-2.9%,8.135,-3.1%,8.439,+3.7%,8.611,+2.0%,8.575,-0.4%,75.96,8.9,+2.2%,-5.9%,-4.6%,+4.6%
OMC,Extended,Media content,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2026,,,,,,,,9.156,,9.291,+1.5%,9.345,+0.6%,9.115,-2.5%,8.877,-2.6%,9.163,+3.2%,9.541,+4.1%,10.619,+11.3%,75.96,7.2,+16.5%,-5.9%,-4.6%,+4.6%
OMC,Extended,Media content,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2027,,,,,,,,9.735,,9.75,+0.2%,9.718,-0.3%,9.97,+2.6%,9.49,-4.8%,10.05,+5.9%,10.622,+5.7%,12.318,+16.0%,75.96,6.2,+23.6%,-5.9%,-4.6%,+4.6%
OMC,Extended,Media content,Communication Services,Media & Entertainment,Adj,Dec,EPS,CY2028,,,,,,,,10.358,,10.337,-0.2%,10.313,-0.2%,10.61,+2.9%,10.386,-2.1%,10.962,+5.5%,10.77,-1.8%,12.747,+18.4%,75.96,6.0,+20.1%,-5.9%,-4.6%,+4.6%
AMT,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2025,,,,,,,,6.512,,6.759,+3.8%,6.673,-1.3%,6.425,-3.7%,6.146,-4.3%,5.296,-13.8%,5.288,-0.2%,5.292,+0.1%,176.14,33.3,-17.6%,+0.3%,+0.2%,-20.0%
AMT,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2026,,,,,,,,6.96,,7.133,+2.5%,7.207,+1.0%,7.166,-0.6%,7.113,-0.7%,7.347,+3.3%,6.919,-5.8%,6.6,-4.6%,176.14,26.7,-7.9%,+0.3%,+0.2%,-20.0%
AMT,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2027,,,,,,,,8.063,,7.52,-6.7%,7.498,-0.3%,7.693,+2.6%,7.717,+0.3%,7.568,-1.9%,7.382,-2.5%,6.904,-6.5%,176.14,25.5,-10.3%,+0.3%,+0.2%,-20.0%
AMT,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2028,,,,,,,,8.69,,8.265,-4.9%,8.543,+3.4%,8.602,+0.7%,8.688,+1.0%,8.448,-2.8%,8.357,-1.1%,7.894,-5.5%,176.14,22.3,-8.2%,+0.3%,+0.2%,-20.0%
SBAC,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2025,,,,,,,,8.545,,9.258,+8.3%,9.074,-2.0%,8.704,-4.1%,8.366,-3.9%,8.332,-0.4%,9.464,+13.6%,9.12,-3.6%,212.42,23.3,+4.8%,+9.8%,+12.9%,-3.4%
SBAC,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2026,,,,,,,,8.489,,9.695,+14.2%,9.987,+3.0%,9.199,-7.9%,9.259,+0.7%,9.04,-2.4%,8.821,-2.4%,8.024,-9.0%,212.42,26.5,-12.8%,+9.8%,+12.9%,-3.4%
SBAC,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2027,,,,,,,,10.37,,12.95,+24.9%,12.907,-0.3%,9.984,-22.6%,9.702,-2.8%,9.374,-3.4%,9.001,-4.0%,8.623,-4.2%,212.42,24.6,-13.6%,+9.8%,+12.9%,-3.4%
SBAC,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2028,,,,,,,,11.415,,14.17,+24.1%,14.06,-0.8%,12.496,-11.1%,10.72,-14.2%,10.547,-1.6%,10.105,-4.2%,9.701,-4.0%,212.42,21.9,-22.4%,+9.8%,+12.9%,-3.4%
CCI,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2025,,,,,,,,2.575,,2.79,+8.3%,2.706,-3.0%,0.882,-67.4%,0.639,-27.6%,0.59,-7.7%,1.042,+76.6%,0.984,-5.6%,86.57,88.0,+11.6%,-2.6%,-0.6%,-14.3%
CCI,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2026,,,,,,,,2.659,,3.045,+14.5%,2.891,-5.1%,2.282,-21.1%,2.86,+25.3%,2.533,-11.4%,3.263,+28.8%,2.754,-15.6%,86.57,31.4,+20.7%,-2.6%,-0.6%,-14.3%
CCI,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2027,,,,,,,,2.625,,3.648,+39.0%,3.457,-5.2%,3.265,-5.6%,3.654,+11.9%,3.05,-16.5%,3.838,+25.8%,3.433,-10.6%,86.57,25.2,+5.1%,-2.6%,-0.6%,-14.3%
CCI,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2028,,,,,,,,3.24,,5.005,+54.5%,4.345,-13.2%,4.138,-4.8%,4.545,+9.8%,4.515,-0.7%,4.95,+9.6%,3.77,-23.8%,86.57,23.0,-8.9%,-2.6%,-0.6%,-14.3%
EQIX,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2025,,,,,,,,12.535,,13.726,+9.5%,13.628,-0.7%,13.0,-4.6%,14.494,+11.5%,14.545,+0.4%,14.782,+1.6%,14.766,-0.1%,1016.08,68.8,+13.6%,+32.6%,+28.9%,+32.6%
EQIX,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2026,,,,,,,,14.12,,15.805,+11.9%,16.057,+1.6%,15.25,-5.0%,15.493,+1.6%,14.98,-3.3%,14.822,-1.1%,16.361,+10.4%,1016.08,62.1,+7.3%,+32.6%,+28.9%,+32.6%
EQIX,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2027,,,,,,,,17.556,,18.367,+4.6%,19.945,+8.6%,17.566,-11.9%,16.987,-3.3%,16.516,-2.8%,15.842,-4.1%,17.673,+11.6%,1016.08,57.5,+0.6%,+32.6%,+28.9%,+32.6%
EQIX,Extended,Telco infrastructure,Real Estate,Equity Real Estate Investment,Adj,Dec,EPS,CY2028,,,,,,,,19.896,,19.457,-2.2%,21.898,+12.5%,22.066,+0.8%,18.552,-15.9%,18.088,-2.5%,17.413,-3.7%,19.907,+14.3%,1016.08,51.0,-9.8%,+32.6%,+28.9%,+32.6%
ERICB,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,EPS,CY2025,,,,,,,,5.291,,5.773,+9.1%,6.09,+5.5%,5.624,-7.7%,5.834,+3.7%,6.359,+9.0%,7.693,+21.0%,7.606,-1.1%,107.8,14.2,+35.2%,+19.0%,+18.1%,+56.1%
ERICB,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,EPS,CY2026,,,,,,,,6.088,,5.98,-1.8%,6.129,+2.5%,5.905,-3.7%,5.848,-1.0%,5.607,-4.1%,6.065,+8.2%,6.242,+2.9%,107.8,17.3,+5.7%,+19.0%,+18.1%,+56.1%
ERICB,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,EPS,CY2027,,,,,,,,6.628,,6.113,-7.8%,6.675,+9.2%,6.475,-3.0%,6.387,-1.4%,6.021,-5.7%,6.382,+6.0%,7.114,+11.5%,107.8,15.2,+9.9%,+19.0%,+18.1%,+56.1%
ERICB,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,GAAP,Dec,EPS,CY2028,,,,,,,,6.257,,6.343,+1.4%,6.213,-2.0%,6.46,+4.0%,6.548,+1.4%,6.148,-6.1%,6.205,+0.9%,7.584,+22.2%,107.8,14.2,+17.4%,+19.0%,+18.1%,+56.1%
GDS,Extended,Telco infrastructure,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,-2.685,,-2.21,+17.7%,-4.2,-90.0%,-1.908,+54.6%,0.444,+123.3%,-0.069,-115.5%,0.718,+1140.6%,0.806,+12.3%,39.23,48.7,+142.2%,+12.4%,+4.1%,+82.6%
GDS,Extended,Telco infrastructure,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,-0.35,,0.454,+229.7%,-0.945,-308.1%,0.186,+119.7%,-0.089,-147.8%,-0.024,+73.0%,-0.201,-737.5%,0.333,+265.7%,39.23,117.8,+79.0%,+12.4%,+4.1%,+82.6%
GDS,Extended,Telco infrastructure,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,0.089,,0.424,+376.4%,0.416,-1.9%,0.622,+49.5%,1.368,+119.9%,1.336,-2.3%,0.551,-58.8%,0.931,+69.0%,39.23,42.1,+49.7%,+12.4%,+4.1%,+82.6%
GDS,Extended,Telco infrastructure,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,1.01,,0.934,-7.5%,0.918,-1.7%,16.15,+1659.3%,15.87,-1.7%,0.363,-97.7%,12.548,+3356.7%,0.754,-94.0%,39.23,52.0,-95.3%,+12.4%,+4.1%,+82.6%
NOK,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,0.339,,0.314,-7.4%,0.316,+0.6%,0.321,+1.6%,0.302,-5.9%,0.266,-11.9%,0.27,+1.5%,0.27,+0.0%,8.89,32.9,-15.9%,+37.4%,+37.4%,+86.0%
NOK,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,0.361,,0.35,-3.0%,0.347,-0.9%,0.359,+3.5%,0.36,+0.3%,0.328,-8.9%,0.335,+2.1%,0.314,-6.3%,8.89,28.3,-12.5%,+37.4%,+37.4%,+86.0%
NOK,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,0.39,,0.395,+1.3%,0.385,-2.5%,0.386,+0.3%,0.391,+1.3%,0.362,-7.4%,0.378,+4.4%,0.366,-3.2%,8.89,24.3,-5.2%,+37.4%,+37.4%,+86.0%
NOK,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,0.38,,0.38,+0.0%,0.37,-2.6%,0.388,+4.9%,0.402,+3.6%,0.387,-3.7%,0.433,+11.9%,0.415,-4.2%,8.89,21.4,+7.0%,+37.4%,+37.4%,+86.0%
BDC,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,7.328,,7.597,+3.7%,7.65,+0.7%,7.108,-7.1%,7.112,+0.1%,7.307,+2.7%,7.422,+1.6%,7.422,+0.0%,115.5,15.6,+4.4%,-0.9%,-0.9%,+29.7%
BDC,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,8.45,,8.167,-3.3%,8.41,+3.0%,7.962,-5.3%,7.772,-2.4%,7.794,+0.3%,7.777,-0.2%,7.922,+1.9%,115.5,14.6,-0.5%,-0.9%,-0.9%,+29.7%
BDC,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,8.605,,8.52,-1.0%,8.522,+0.0%,8.582,+0.7%,8.872,+3.4%,115.5,13.0,+3.1%,-0.9%,-0.9%,+29.7%
BDC,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,10.08,,,,,,9.41,-6.6%,115.5,12.3,,-0.9%,-0.9%,+29.7%
HLIT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,1.002,,1.032,+3.0%,0.868,-15.9%,0.58,-33.2%,0.5,-13.8%,0.384,-23.2%,0.432,+12.5%,0.432,+0.0%,9.29,21.5,-25.5%,-6.1%,-7.7%,+11.5%
HLIT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,,,1.54,,1.334,-13.4%,0.983,-26.3%,0.902,-8.2%,0.739,-18.1%,0.73,-1.2%,0.61,-16.4%,9.29,15.2,-37.9%,-6.1%,-7.7%,+11.5%
HLIT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,,,,,1.76,,1.23,-30.1%,1.235,+0.4%,1.115,-9.7%,1.013,-9.1%,0.845,-16.6%,9.29,11.0,-31.3%,-6.1%,-7.7%,+11.5%
HLIT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,1.82,,1.79,-1.6%,1.81,+1.1%,1.34,-26.0%,9.29,6.9,,-6.1%,-7.7%,+11.5%
VISN,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,0.501,,1.072,+114.0%,0.519,-51.6%,0.791,+52.4%,0.87,+10.0%,1.287,+47.9%,1.53,+18.9%,,,18.75,12.3,+194.8%,+3.4%,+1.7%,+418.0%
VISN,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,0.525,,1.197,+128.0%,0.928,-22.5%,1.158,+24.8%,1.153,-0.4%,1.227,+6.4%,1.488,+21.3%,,,18.75,12.6,+60.3%,+3.4%,+1.7%,+418.0%
VISN,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,0.79,,1.27,+60.8%,1.35,+6.3%,1.2,-11.1%,1.1,-8.3%,1.96,+78.2%,2.77,+41.3%,,,18.75,6.8,+105.2%,+3.4%,+1.7%,+418.0%
VISN,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,0.91,,1.33,+46.2%,1.47,+10.5%,1.45,-1.4%,1.28,-11.7%,,,,,,,18.75,14.6,+40.7%,+3.4%,+1.7%,+418.0%
ANET,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,2.251,,2.365,+5.1%,2.446,+3.4%,2.491,+1.8%,2.568,+3.1%,2.813,+9.5%,2.872,+2.1%,2.873,+0.0%,126.25,43.9,+15.3%,-3.6%,-4.8%,+96.1%
ANET,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,2.627,,2.743,+4.4%,2.863,+4.4%,2.956,+3.2%,2.973,+0.6%,3.277,+10.2%,3.342,+2.0%,3.534,+5.7%,126.25,35.7,+19.6%,-3.6%,-4.8%,+96.1%
ANET,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,3.328,,3.36,+1.0%,3.604,+7.3%,3.592,-0.3%,3.545,-1.3%,3.949,+11.4%,4.02,+1.8%,4.277,+6.4%,126.25,29.5,+19.1%,-3.6%,-4.8%,+96.1%
ANET,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,3.535,,3.615,+2.3%,3.82,+5.7%,4.005,+4.8%,4.435,+10.7%,4.872,+9.9%,4.634,-4.9%,4.956,+6.9%,126.25,25.5,+23.7%,-3.6%,-4.8%,+96.1%
VRT,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2025,,,,,,,,3.049,,3.2,+5.0%,3.516,+9.9%,3.591,+2.1%,3.574,-0.5%,3.821,+6.9%,4.08,+6.8%,4.116,+0.9%,258.73,62.9,+14.6%,+59.7%,+47.9%,+335.5%
VRT,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2026,,,,,,,,3.871,,3.981,+2.8%,4.402,+10.6%,4.333,-1.6%,4.369,+0.8%,4.679,+7.1%,5.243,+12.1%,6.098,+16.3%,258.73,42.4,+40.7%,+59.7%,+47.9%,+335.5%
VRT,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2027,,,,,,,,4.786,,5.263,+10.0%,5.398,+2.6%,5.212,-3.4%,5.292,+1.5%,5.607,+6.0%,6.52,+16.3%,8.059,+23.6%,258.73,32.1,+54.6%,+59.7%,+47.9%,+335.5%
VRT,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2028,,,,,,,,5.883,,6.435,+9.4%,6.25,-2.9%,5.993,-4.1%,6.016,+0.4%,6.604,+9.8%,7.74,+17.2%,9.87,+27.5%,258.73,26.2,+64.7%,+59.7%,+47.9%,+335.5%
MTZ,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2025,,,,,,,,4.416,,4.3,-2.6%,5.247,+22.0%,5.604,+6.8%,6.063,+8.2%,6.327,+4.4%,6.423,+1.5%,6.437,+0.2%,337.27,52.4,+14.9%,+55.2%,+42.7%,+218.0%
MTZ,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2026,,,,,,,,5.543,,5.443,-1.8%,6.577,+20.8%,6.966,+5.9%,7.19,+3.2%,7.881,+9.6%,8.078,+2.5%,8.524,+5.5%,337.27,39.6,+22.4%,+55.2%,+42.7%,+218.0%
MTZ,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2027,,,,,,,,7.22,,7.365,+2.0%,8.72,+18.4%,7.969,-8.6%,8.468,+6.3%,9.436,+11.4%,9.803,+3.9%,10.763,+9.8%,337.27,31.3,+35.1%,+55.2%,+42.7%,+218.0%
MTZ,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2028,,,,,,,,8.285,,8.415,+1.6%,9.915,+17.8%,10.26,+3.5%,10.283,+0.2%,11.7,+13.8%,10.93,-6.6%,12.515,+14.5%,337.27,26.9,+22.0%,+55.2%,+42.7%,+218.0%
DY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Jan,EPS,CY2025,,,,,,,,9.053,,9.389,+3.7%,9.206,-1.9%,9.301,+1.0%,9.601,+3.2%,10.252,+6.8%,10.92,+6.5%,10.918,-0.0%,348.63,31.9,+17.4%,+3.2%,-0.5%,+150.9%
DY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Jan,EPS,CY2026,,,,,,,,11.003,,11.133,+1.2%,11.243,+1.0%,10.807,-3.9%,10.929,+1.1%,11.524,+5.4%,13.431,+16.5%,13.44,+0.1%,348.63,25.9,+24.4%,+3.2%,-0.5%,+150.9%
DY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Jan,EPS,CY2027,,,,,,,,,,,,12.875,,12.825,-0.4%,12.967,+1.1%,13.29,+2.5%,16.358,+23.1%,16.447,+0.5%,348.63,21.2,+28.2%,+3.2%,-0.5%,+150.9%
DY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Jan,EPS,CY2028,,,,,,,,,,,,,,,,15.97,,16.89,+5.8%,18.095,+7.1%,19.538,+8.0%,348.63,17.8,,+3.2%,-0.5%,+150.9%
GLW,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,2.224,,2.275,+2.3%,2.307,+1.4%,2.345,+1.6%,2.372,+1.2%,2.486,+4.8%,2.521,+1.4%,2.521,+0.0%,146.5,58.1,+7.5%,+67.3%,+64.1%,+275.0%
GLW,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,2.513,,2.576,+2.5%,2.642,+2.6%,2.727,+3.2%,2.71,-0.6%,2.901,+7.0%,3.063,+5.6%,3.109,+1.5%,146.5,47.1,+14.0%,+67.3%,+64.1%,+275.0%
GLW,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,2.745,,3.027,+10.3%,2.928,-3.3%,2.991,+2.2%,3.007,+0.5%,3.323,+10.5%,3.64,+9.5%,3.874,+6.4%,146.5,37.8,+29.5%,+67.3%,+64.1%,+275.0%
GLW,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,3.005,,3.285,+9.3%,3.36,+2.3%,3.353,-0.2%,3.278,-2.2%,3.45,+5.2%,3.898,+13.0%,4.579,+17.5%,146.5,32.0,+36.6%,+67.3%,+64.1%,+275.0%
APH,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,1.971,,2.065,+4.8%,2.178,+5.5%,2.316,+6.3%,2.676,+15.5%,3.042,+13.7%,3.306,+8.7%,3.323,+0.5%,126.49,38.1,+43.5%,-6.4%,-10.5%,+114.1%
APH,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,2.211,,2.354,+6.5%,2.441,+3.7%,2.603,+6.6%,2.96,+13.7%,3.455,+16.7%,4.112,+19.0%,4.392,+6.8%,126.49,28.8,+68.7%,-6.4%,-10.5%,+114.1%
APH,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,2.367,,2.53,+6.9%,2.757,+9.0%,2.886,+4.7%,3.217,+11.5%,3.855,+19.8%,4.697,+21.8%,5.157,+9.8%,126.49,24.5,+78.7%,-6.4%,-10.5%,+114.1%
APH,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,2.325,,2.575,+10.8%,2.86,+11.1%,3.173,+10.9%,3.44,+8.4%,4.15,+20.6%,5.33,+28.4%,5.738,+7.7%,126.49,22.0,+80.8%,-6.4%,-10.5%,+114.1%
UI,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Jun,EPS,CY2025,,,,,,,,8.72,,8.575,-1.7%,8.86,+3.3%,8.985,+1.4%,9.635,+7.2%,9.65,+0.2%,,,,,840.12,87.1,+12.5%,+51.8%,+47.5%,+207.2%
UI,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Jun,EPS,CY2026,,,,,,,,8.97,,8.63,-3.8%,9.43,+9.3%,9.573,+1.5%,9.89,+3.3%,11.915,+20.5%,13.27,+11.4%,15.125,+14.0%,840.12,55.5,+58.0%,+51.8%,+47.5%,+207.2%
UI,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Jun,EPS,CY2027,,,,,,,,9.21,,9.03,-2.0%,9.91,+9.7%,9.48,-4.3%,9.975,+5.2%,12.43,+24.6%,14.82,+19.2%,17.115,+15.5%,840.12,49.1,+80.5%,+51.8%,+47.5%,+207.2%
UI,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Jun,EPS,CY2028,,,,,,,,,,,,,,,,10.26,,13.47,+31.3%,14.73,+9.4%,19.135,+29.9%,840.12,43.9,,+51.8%,+47.5%,+207.2%
CALX,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,1.109,,0.749,-32.5%,0.667,-10.9%,0.698,+4.6%,0.875,+25.4%,1.18,+34.9%,1.343,+13.8%,1.343,+0.0%,48.26,35.9,+92.4%,-8.8%,-12.2%,+53.3%
CALX,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,0.8,,1.413,+76.6%,1.382,-2.2%,1.405,+1.7%,1.427,+1.6%,1.666,+16.7%,1.769,+6.2%,1.779,+0.6%,48.26,27.1,+26.6%,-8.8%,-12.2%,+53.3%
CALX,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,,,,,2.393,,2.453,+2.5%,2.43,-0.9%,48.26,19.9,,-8.8%,-12.2%,+53.3%
CALX,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,1.72,,48.26,28.1,,-8.8%,-12.2%,+53.3%
PRY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2025,,,,,,,,3.406,,3.913,+14.9%,4.045,+3.4%,3.848,-4.9%,3.692,-4.1%,3.743,+1.4%,4.01,+7.1%,4.191,+4.5%,104.7,25.0,+8.9%,+21.2%,+14.5%,+154.6%
PRY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2026,,,,,,,,3.751,,4.437,+18.3%,4.494,+1.3%,4.406,-2.0%,4.335,-1.6%,4.496,+3.7%,4.657,+3.6%,4.57,-1.9%,104.7,22.9,+3.7%,+21.2%,+14.5%,+154.6%
PRY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2027,,,,,,,,4.263,,5.089,+19.4%,4.839,-4.9%,4.887,+1.0%,4.837,-1.0%,5.015,+3.7%,5.237,+4.4%,5.319,+1.6%,104.7,19.7,+8.8%,+21.2%,+14.5%,+154.6%
PRY,Extended,Telco infrastructure,Industrials,Capital Goods,Adj,Dec,EPS,CY2028,,,,,,,,4.32,,5.423,+25.5%,4.853,-10.5%,5.542,+14.2%,5.287,-4.6%,5.624,+6.4%,5.649,+0.4%,5.87,+3.9%,104.7,17.8,+5.9%,+21.2%,+14.5%,+154.6%
NTCT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Mar,EPS,CY2025,,,,,,,,2.19,,2.19,+0.0%,2.22,+1.4%,2.2,-0.9%,2.22,+0.9%,2.325,+4.7%,2.415,+3.9%,2.415,+0.0%,32.38,13.4,+9.8%,+19.7%,+17.1%,+67.7%
NTCT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Mar,EPS,CY2026,,,,,,,,,,,,2.22,,2.22,+0.0%,2.29,+3.2%,2.4,+4.8%,2.48,+3.3%,2.515,+1.4%,32.38,12.9,+13.3%,+19.7%,+17.1%,+67.7%
NTCT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Mar,EPS,CY2027,,,,,,,,,,,,,,,,,,2.57,,2.605,+1.4%,2.6,-0.2%,32.38,12.5,,+19.7%,+17.1%,+67.7%
NTCT,Extended,Telco infrastructure,Information Technology,Technology Hardware & Equipmen,Adj,Mar,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,,,32.38,,,+19.7%,+17.1%,+67.7%
DOX,Extended,Telco infrastructure,Information Technology,Software & Services,Adj,Sep,EPS,CY2025,,,,,,,,7.065,,7.04,-0.4%,6.972,-1.0%,6.97,-0.0%,6.958,-0.2%,7.002,+0.6%,7.002,+0.0%,,,66.04,9.4,+0.4%,-18.0%,-19.4%,-21.1%
